   GoodVibes v3.0.1 2025/01/20 15:27:11,,,,,,,,,,,,
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).,,,,,,,,
o  3e-pcy3-05-c2,-1886.769182,-1885.765364,0.668303,-1886.05407,0.125947,0.115713,-1886.180018,-1886.169783,           C1,,,
o  3e-pcy3-06-c2-h2o,-1963.15461,-1962.070839,0.692788,-1962.411742,0.133095,0.122048,-1962.544836,-1962.533789,           C1,,,
o  3e-pcy3-07-ts-c2-c3,-1963.144878,-1962.063916,0.692776,-1962.403365,0.128097,0.119228,-1962.531462,-1962.522594,-60.29,           C1,,
o  3e-pcy3-08-c3-boh3,-1963.153767,-1962.0773,0.692408,-1962.411785,0.130818,0.12084,-1962.542603,-1962.532625,           C1,,,
o  3e-pcy3-09-c3,-1710.828843,-1710.01049,0.641671,-1710.143968,0.118291,0.108985,-1710.262259,-1710.252953,           C1,,,
o  3e-pcy3-10-ts-c3-c4,-1710.781314,-1709.96734,0.638183,-1710.100547,0.114527,0.108052,-1710.215074,-1710.208599,-741.69,           C1,,
o  3e-pcy3-11-c4,-1710.805316,-1709.987152,0.643405,-1710.119166,0.114695,0.108293,-1710.233861,-1710.227459,           C1,,,
o  3e-pcy3-12-ts-rxt-t1,-1886.710676,-1885.712346,0.666748,-1885.997683,0.123542,0.114344,-1886.121225,-1886.112027,-54.89,           C1,,
o  3e-pcy3-13-t1,-1886.719884,-1885.72321,0.66669,-1886.005869,0.126049,0.116746,-1886.131918,-1886.122615,           C1,,,
o  3e-pcy3-14-ts-t1-t2,-1886.699962,-1885.70549,0.665178,-1885.987687,0.127528,0.116209,-1886.115215,-1886.103895,-161.56,           C1,,
o  3e-pcy3-15-t2,-1886.723403,-1885.730064,0.66655,-1886.009068,0.130807,0.117945,-1886.139874,-1886.127013,           C1,,,
o  3e-pcy3-16-t2-h2o,-1963.107403,-1962.040193,0.691222,-1962.365754,0.135495,0.123002,-1962.501249,-1962.488756,           C1,,,
o  3e-pcy3-17-ts-t2-t3,-1963.0884,-1962.020014,0.690356,-1962.347421,0.135503,0.124041,-1962.482924,-1962.471462,-108.87,           C1,,
o  3e-pcy3-18-t3-boh3,-1963.104733,-1962.042258,0.692548,-1962.36267,0.131343,0.121639,-1962.494013,-1962.484309,           C1,,,
o  3e-pcy3-19-t3,-1710.797859,-1709.97724,0.641682,-1710.112089,0.121987,0.110715,-1710.234077,-1710.222805,           C1,,,
o  3e-pcy3-20-ts-t3-t4,-1710.766156,-1709.958543,0.6373,-1710.085948,0.117479,0.108702,-1710.203427,-1710.19465,-1139.2,           C1,,
o  3e-pcy3-21-t4,-1710.811291,-1709.986967,0.641766,-1710.125639,0.120576,0.110457,-1710.246216,-1710.236097,           C1,,,
o  3e-pcy3-22-c5,-1963.142718,-1962.064502,0.692439,-1962.399535,0.134355,0.123733,-1962.53389,-1962.523268,           C1,,,
o  3e-pcy3-23-ts-c5-c6,-1963.089108,-1962.022213,0.687287,-1962.352882,0.128592,0.119767,-1962.481474,-1962.472649,-972.19,           C1,,
o  3e-pcy3-24-t5,-1963.103324,-1962.030374,0.690161,-1962.361703,0.140432,0.1251,-1962.502135,-1962.486803,           C1,,,
o  3e-pcy3-25-ts-t5-t6,-1963.076763,-1962.013308,0.686757,-1962.34043,0.132157,0.120966,-1962.472587,-1962.461396,-683.16,           C1,,
o  3e-pcy3-39-t2-lig,-2932.795012,-2931.264517,1.136751,-2931.584161,0.185313,0.166918,-2931.769474,-2931.751079,           C1,,,
o  3e-pcy3-40-ts-t2-p1,-2932.774287,-2931.240255,1.137421,-2931.563057,0.183439,0.166403,-2931.746497,-2931.729461,-102.06,           C1,,
o  3e-pcy3-41-p1-boh3,-2932.835202,-2931.299546,1.140533,-2931.621345,0.181203,0.165481,-2931.802548,-2931.786826,           C1,,,
o  3e-pcy3-42-p1,-2680.524457,-2679.236557,1.090183,-2679.3673,0.167401,0.153123,-2679.534701,-2679.520423,           C1,,,
o  3e-pcy3-43-t3-lig,-2756.868666,-2755.508277,1.112988,-2755.685503,0.176503,0.159001,-2755.862006,-2755.844504,           C1,,,
o  3e-pcy3-44-ts-t3-p1,-2756.848989,-2755.489945,1.112023,-2755.666738,0.174955,0.15945,-2755.841692,-2755.826188,-139.3,           C1,,
o  3e-pcy3-45-p1-h2o,-2756.900941,-2755.537077,1.115056,-2755.715686,0.174742,0.159352,-2755.890428,-2755.875038,           C1,,,
o  3e-pcy3-46-ub-ref,-2650.868539,-2649.744856,0.997265,-2649.805587,0.16597,0.15164,-2649.971556,-2649.957227,           C1,,,
o  3e-pcy3-47-oacu-ref,-3260.946118,-3259.353357,1.145846,-3259.717985,0.202212,0.180709,-3259.920197,-3259.898694,           C1,,,
o  3e-pcy3-48-c-ref,-1325.371536,-1324.804046,0.496425,-1324.842041,0.096082,0.090349,-1324.938122,-1324.93239,           C1,,,
o  3e-pcy3-49-t-ref,-1325.390924,-1324.822682,0.497175,-1324.861017,0.094069,0.089463,-1324.955087,-1324.950481,           C1,,,
o  3e-pcy3-50-cl-ref,-2371.494838,-2370.380426,0.969218,-2370.466476,0.149733,0.138953,-2370.616209,-2370.605429,           C1,,,
o  3e-pcy3-51-tl-ref,-2371.489513,-2370.376739,0.967396,-2370.462343,0.153955,0.139779,-2370.616298,-2370.602122,           Ci,,,
o  3e-pcy3-52-cs-ref,-1632.740705,-1631.915216,0.617782,-1632.081929,0.112994,0.105458,-1632.194923,-1632.187387,           C1,,,
o  3e-pcy3-53-ts-ref,-1632.754688,-1631.930029,0.617285,-1632.096306,0.113431,0.105377,-1632.209738,-1632.201683,           C1,,,
o  3e-pcy3-54-cw-ref,-1401.78875,-1401.140495,0.521335,-1401.231948,0.100641,0.094479,-1401.332589,-1401.326427,           C1,,,
o  3e-pcy3-55-tw-ref,-1401.787777,-1401.141697,0.52193,-1401.230734,0.098452,0.093826,-1401.329186,-1401.324561,           C1,,,
o  3e-pcy3-56-oh-ref,-1401.258736,-1400.57492,0.508618,-1400.715095,0.098755,0.093931,-1400.81385,-1400.809026,           C1,,,
o  3e-pcy3-57-koh-ref,-2000.929585,-2000.237499,0.511003,-2000.381278,0.104866,0.098652,-2000.486144,-2000.47993,           C1,,,
o  3e-pcy3-58-c2alt,-1886.761749,-1885.76426,0.668365,-1886.046145,0.127135,0.116895,-1886.17328,-1886.16304,           C1,,,
o  3e-pcy3-85-c2dim,-3268.966281,-3267.491761,1.239289,-3267.645749,0.200171,0.178358,-3267.84592,-3267.824107,           C2,,,
o  3e-pcy3-86-c2-naphboh2,-2448.077833,-2446.664671,0.838462,-2447.178576,0.155659,0.141896,-2447.334235,-2447.320472,           C1,,,
o  3e-pcy3-87-ts-c2-naphboh2-hc1,-2448.062967,-2446.644513,0.836725,-2447.165101,0.157761,0.142661,-2447.322862,-2447.307762,-101.38,           C1,,
o  3e-pcy3-88-hc1-boh3,-2448.086288,-2446.668164,0.838766,-2447.186412,0.158754,0.14232,-2447.345165,-2447.328731,           C1,,,
o  3e-pcy3-89-hc1,-2195.772782,-2194.601379,0.788459,-2194.929627,0.141952,0.130066,-2195.071579,-2195.059693,           C1,,,
o  3e-pcy3-90-ts-hc1-hc2,-2195.761966,-2194.58704,0.787022,-2194.920497,0.141977,0.129247,-2195.062475,-2195.049744,-63.85,           C1,,
o  3e-pcy3-91-hc2,-2195.772358,-2194.594119,0.787211,-2194.929815,0.143681,0.131361,-2195.073496,-2195.061176,           C1,,,
o  3e-pcy3-92-ts-hc2-hc3,-2195.746842,-2194.576155,0.785885,-2194.905924,0.144429,0.130909,-2195.050353,-2195.036833,-190.68,           C1,,
o  3e-pcy3-93-hc3,-2195.772402,-2194.602213,0.787604,-2194.929228,0.147684,0.132295,-2195.076912,-2195.061524,           C1,,,
o  3e-pcy3-94-ts-hc3-pd0boh3,-2195.755153,-2194.589705,0.785643,-2194.914161,0.146084,0.132302,-2195.060245,-2195.046463,-271.72,           C1,,
o  3e-pcy3-95-lpd0boh3,-1426.161992,-1425.491422,0.51847,-1425.608235,0.103351,0.094549,-1425.711587,-1425.702784,           C1,,,
o  3e-pcy3-96-hc4,-1943.45656,-1942.540994,0.737281,-1942.670133,0.135493,0.119924,-1942.805626,-1942.790057,           C1,,,
o  3e-pcy3-97-ts-hc4-lpd0,-1943.449323,-1942.537437,0.736729,-1942.664593,0.1296,0.117738,-1942.794193,-1942.782331,-198.69,           C1,,
o  3e-pcy3-98-lpd0,-1173.834111,-1173.422194,0.470018,-1173.335977,0.083992,0.079588,-1173.419968,-1173.415565,           C3,,,
o  3e-pcy3-99-lig,-1046.038098,-1045.482642,0.469113,-1045.543145,0.07852,0.075094,-1045.621665,-1045.618239,           C1,,,
o  3f-pcy2tbu-00-lpdoh2,-2496.19433,-2495.177237,0.922646,-2495.20772,0.152571,0.141049,-2495.36029,-2495.348768,           C1,,,
o  3f-pcy2tbu-01-rxt,-1809.390555,-1808.446169,0.630048,-1808.714265,0.118694,0.111068,-1808.832959,-1808.825333,           C1,,,
o  3f-pcy2tbu-02-ts-rxt-c1,-1809.369193,-1808.422488,0.628674,-1808.694628,0.116644,0.110656,-1808.811272,-1808.805284,-105.61,           C1,,
o  3f-pcy2tbu-03-c1,-1809.377445,-1808.431258,0.629597,-1808.701575,0.116819,0.111171,-1808.818394,-1808.812747,           C1,,,
o  3f-pcy2tbu-04-ts-c1-c2,-1809.368961,-1808.426843,0.628404,-1808.694651,0.11594,0.11067,-1808.81059,-1808.80532,-96.61,           C1,,
o  3f-pcy2tbu-05-c2,-1809.432824,-1808.483679,0.630722,-1808.755958,0.120115,0.110753,-1808.876074,-1808.866712,           C1,,,
o  3f-pcy2tbu-06-c2-h2o,-1885.818596,-1884.789376,0.655443,-1885.113846,0.125866,0.116976,-1885.239712,-1885.230823,           C1,,,
o  3f-pcy2tbu-07-ts-c2-c3,-1885.811006,-1884.783621,0.655167,-1885.107704,0.122171,0.114414,-1885.229875,-1885.222118,-64.58,           C1,,
o  3f-pcy2tbu-08-c3-boh3,-1885.816951,-1884.79187,0.6554,-1885.112766,0.124423,0.115689,-1885.23719,-1885.228455,           C1,,,
o  3f-pcy2tbu-09-c3,-1633.495165,-1632.726763,0.604508,-1632.848264,0.110315,0.103999,-1632.95858,-1632.952263,           C1,,,
o  3f-pcy2tbu-10-ts-c3-c4,-1633.444968,-1632.684448,0.6009,-1632.802288,0.108081,0.102814,-1632.910369,-1632.905103,-576.73,           C1,,
o  3f-pcy2tbu-11-c4,-1633.464125,-1632.699241,0.605705,-1632.816312,0.109047,0.103361,-1632.925359,-1632.919673,           C1,,,
o  3f-pcy2tbu-12-ts-rxt-t1,-1809.37539,-1808.429352,0.629391,-1808.700468,0.116352,0.109493,-1808.816821,-1808.809961,-66.32,           C1,,
o  3f-pcy2tbu-13-t1,-1809.385499,-1808.440133,0.629195,-1808.709739,0.119248,0.111588,-1808.828987,-1808.821326,           C1,,,
o  3f-pcy2tbu-14-ts-t1-t2,-1809.367227,-1808.424279,0.627807,-1808.693071,0.119911,0.111356,-1808.812982,-1808.804427,-129.77,           C1,,
o  3f-pcy2tbu-15-t2,-1809.39026,-1808.449398,0.629353,-1808.713977,0.124212,0.112751,-1808.838189,-1808.826728,           C1,,,
o  3f-pcy2tbu-16-t2-h2o,-1885.773264,-1884.757786,0.654028,-1885.069622,0.127466,0.118211,-1885.197088,-1885.187833,           C1,,,
o  3f-pcy2tbu-17-ts-t2-t3,-1885.755934,-1884.735218,0.65198,-1885.053557,0.129976,0.11991,-1885.183533,-1885.173467,-117.24,           C1,,
o  3f-pcy2tbu-18-t3-boh3,-1885.775314,-1884.760134,0.654463,-1885.071286,0.1291,0.117821,-1885.200385,-1885.189107,           C1,,,
o  3f-pcy2tbu-19-t3,-1633.465566,-1632.697769,0.604454,-1632.817877,0.114092,0.105692,-1632.931969,-1632.92357,           C1,,,
o  3f-pcy2tbu-20-ts-t3-t4,-1633.437462,-1632.677299,0.599453,-1632.795374,0.114564,0.104557,-1632.909938,-1632.899931,-1098.14,           C1,,
o  3f-pcy2tbu-21-t4,-1633.480834,-1632.710685,0.605305,-1632.832939,0.111654,0.10417,-1632.944593,-1632.937109,           C1,,,
o  3f-pcy2tbu-22-c5,-1885.807597,-1884.779994,0.655032,-1885.102441,0.128198,0.119087,-1885.23064,-1885.221528,           C1,,,
o  3f-pcy2tbu-23-ts-c5-c6,-1885.748776,-1884.735903,0.650269,-1885.050487,0.121705,0.114357,-1885.172192,-1885.164843,-851.49,           C1,,
o  3f-pcy2tbu-24-t5,-1885.75479,-1884.74032,0.653145,-1885.05183,0.127978,0.117805,-1885.179808,-1885.169635,           C1,,,
o  3f-pcy2tbu-25-ts-t5-t6,-1885.744812,-1884.734917,0.64927,-1885.046613,0.126154,0.116169,-1885.172767,-1885.162782,-653.49,           C1,,
o  3f-pcy2tbu-99-lig,-968.704168,-968.200443,0.431602,-968.24732,0.072535,0.070153,-968.319855,-968.317473,           C1,,,
o  3g-ptbu2cy-00-lpdoh2,-2341.526709,-2340.609407,0.848313,-2340.616158,0.13809,0.130324,-2340.754248,-2340.746482,           C1,,,
o  3g-ptbu2cy-01-rxt,-1732.052036,-1731.159553,0.592711,-1731.413976,0.113007,0.105363,-1731.526982,-1731.519338,           C1,,,
o  3g-ptbu2cy-02-ts-rxt-c1,-1732.027897,-1731.135799,0.591546,-1731.391361,0.11046,0.104946,-1731.501821,-1731.496306,-114.22,           C1,,
o  3g-ptbu2cy-03-c1,-1732.038515,-1731.14513,0.592275,-1731.400678,0.110314,0.106141,-1731.510992,-1731.506819,           C1,,,
o  3g-ptbu2cy-04-ts-c1-c2,-1732.031632,-1731.140868,0.59144,-1731.395163,0.108917,0.105119,-1731.504081,-1731.500282,-145.4,           C1,,
o  3g-ptbu2cy-05-c2,-1732.096934,-1731.198185,0.593436,-1731.4582,0.112685,0.105365,-1731.570885,-1731.563566,           C1,,,
o  3g-ptbu2cy-06-c2-h2o,-1808.483871,-1807.504391,0.618189,-1807.817217,0.119128,0.111536,-1807.936345,-1807.928753,           C1,,,
o  3g-ptbu2cy-07-ts-c2-c3,-1808.473985,-1807.497694,0.617934,-1807.808726,0.115024,0.109191,-1807.923749,-1807.917917,-64.37,           C1,,
o  3g-ptbu2cy-08-c3-boh3,-1808.479458,-1807.505098,0.618252,-1807.813299,0.117018,0.110244,-1807.930317,-1807.923543,           C1,,,
o  3g-ptbu2cy-09-c3,-1556.157856,-1555.441136,0.566919,-1555.549276,0.10389,0.098824,-1555.653166,-1555.648099,           C1,,,
o  3g-ptbu2cy-10-ts-c3-c4,-1556.103382,-1555.395055,0.563537,-1555.498734,0.10188,0.097651,-1555.600614,-1555.596385,-653.17,           C1,,
o  3g-ptbu2cy-11-c4,-1556.127972,-1555.413113,0.568596,-1555.518099,0.101345,0.097961,-1555.619444,-1555.61606,           C1,,,
o  3g-ptbu2cy-12-ts-rxt-t1,-1732.038911,-1731.14443,0.592208,-1731.402137,0.108767,0.103831,-1731.510903,-1731.505968,-63.81,           C1,,
o  3g-ptbu2cy-13-t1,-1732.049574,-1731.154652,0.591292,-1731.412192,0.114249,0.107057,-1731.526441,-1731.519249,           C1,,,
o  3g-ptbu2cy-14-ts-t1-t2,-1732.03185,-1731.140789,0.590858,-1731.395668,0.112095,0.105625,-1731.507763,-1731.501294,-142.28,           C1,,
o  3g-ptbu2cy-15-t2,-1732.055628,-1731.162837,0.59179,-1731.417516,0.117433,0.107941,-1731.534949,-1731.525457,           C1,,,
o  3g-ptbu2cy-16-t2-h2o,-1808.438737,-1807.474146,0.616708,-1807.773313,0.120766,0.112656,-1807.894078,-1807.885969,           C1,,,
o  3g-ptbu2cy-17-ts-t2-t3,-1808.417489,-1807.44627,0.615,-1807.753009,0.122402,0.114461,-1807.875412,-1807.86747,-97.38,           C1,,
o  3g-ptbu2cy-18-t3-boh3,-1808.440644,-1807.476915,0.617335,-1807.77461,0.120453,0.112692,-1807.895064,-1807.887302,           C1,,,
o  3g-ptbu2cy-19-t3,-1556.130756,-1555.413721,0.567369,-1555.521045,0.106712,0.100258,-1555.627757,-1555.621303,           C1,,,
o  3g-ptbu2cy-20-ts-t3-t4,-1556.10228,-1555.393862,0.562424,-1555.498221,0.105693,0.09886,-1555.603914,-1555.597081,-1114.32,           C1,,
o  3g-ptbu2cy-21-t4,-1556.145804,-1555.428363,0.567573,-1555.536358,0.104259,0.099167,-1555.640617,-1555.635524,           C1,,,
o  3g-ptbu2cy-22-c5,-1808.464802,-1807.495931,0.618137,-1807.798,0.119641,0.112521,-1807.917642,-1807.910521,           C1,,,
o  3g-ptbu2cy-23-ts-c5-c6,-1808.413332,-1807.452692,0.613004,-1807.753123,0.114809,0.109104,-1807.867931,-1807.862226,-866.16,           C1,,
o  3g-ptbu2cy-24-t5,-1808.420137,-1807.453746,0.616303,-1807.755148,0.120544,0.111912,-1807.875692,-1807.867061,           C1,,,
o  3g-ptbu2cy-25-ts-t5-t6,-1808.409801,-1807.449381,0.612972,-1807.749312,0.116751,0.109589,-1807.866063,-1807.858901,-692.25,           C1,,
o  3g-ptbu2cy-99-lig,-891.370934,-890.917027,0.394009,-890.95239,0.065683,0.064747,-891.018073,-891.017137,           C1,,,
o  3h-ptbu3-00-lpdoh2,-2186.83183,-2186.022067,0.774965,-2185.996756,0.124585,0.118128,-2186.121341,-2186.114884,           C1,,,
o  3h-ptbu3-01-rxt,-1654.705626,-1653.866245,0.556416,-1654.10501,0.105013,0.099131,-1654.210023,-1654.20414,           C1,,,
o  3h-ptbu3-02-ts-rxt-c1,-1654.688132,-1653.844377,0.55424,-1654.089654,0.103892,0.099545,-1654.193547,-1654.1892,-54.78,           C1,,
o  3h-ptbu3-03-c1,-1654.687938,-1653.844624,0.554459,-1654.088312,0.106822,0.101545,-1654.195133,-1654.189857,           C1,,,
o  3h-ptbu3-04-ts-c1-c2,-1654.680285,-1653.842131,0.553844,-1654.082078,0.103893,0.099816,-1654.185971,-1654.181894,-115.4,           C1,,
o  3h-ptbu3-05-c2,-1654.749221,-1653.903237,0.556503,-1654.148274,0.106396,0.099993,-1654.254671,-1654.248268,           C1,,,
o  3h-ptbu3-06-c2-h2o,-1731.136001,-1730.208999,0.58122,-1730.507145,0.112776,0.106152,-1730.619921,-1730.613298,           C1,,,
o  3h-ptbu3-07-ts-c2-c3,-1731.125299,-1730.201345,0.581109,-1730.497788,0.108814,0.103516,-1730.606602,-1730.601304,-66.87,           C1,,
o  3h-ptbu3-08-c3-boh3,-1731.129749,-1730.207474,0.581162,-1730.501482,0.111116,0.10501,-1730.612598,-1730.606492,           C1,,,
o  3h-ptbu3-09-c3,-1478.811067,-1478.147169,0.530238,-1478.240067,0.097332,0.093134,-1478.337399,-1478.333202,           C1,,,
o  3h-ptbu3-10-ts-c3-c4,-1478.752955,-1478.097289,0.525874,-1478.186575,0.09734,0.092566,-1478.283915,-1478.279142,-735.58,           C1,,
o  3h-ptbu3-11-c4,-1478.77786,-1478.111933,0.530829,-1478.20604,0.100901,0.093668,-1478.306941,-1478.299707,           C1,,,
o  3h-ptbu3-12-ts-rxt-t1,-1654.689991,-1653.848693,0.555251,-1654.091019,0.102721,0.098101,-1654.19374,-1654.18912,-62.12,           C1,,
o  3h-ptbu3-13-t1,-1654.703243,-1653.860939,0.555144,-1654.103289,0.105688,0.100609,-1654.208977,-1654.203898,           C1,,,
o  3h-ptbu3-14-ts-t1-t2,-1654.685277,-1653.846491,0.553874,-1654.087017,0.105063,0.099794,-1654.19208,-1654.186811,-101.68,           C1,,
o  3h-ptbu3-15-t2,-1654.711422,-1653.873238,0.555925,-1654.110712,0.108022,0.100857,-1654.218734,-1654.211569,           C1,,,
o  3h-ptbu3-16-t2-h2o,-1731.095292,-1730.181856,0.579912,-1730.467612,0.114284,0.106805,-1730.581896,-1730.574417,           C1,,,
o  3h-ptbu3-17-ts-t2-t3,-1731.07444,-1730.158895,0.578053,-1730.447903,0.11529,0.10876,-1730.563193,-1730.556663,-118.22,           C1,,
o  3h-ptbu3-18-t3-boh3,-1731.100737,-1730.186629,0.580707,-1730.472345,0.114159,0.106816,-1730.586504,-1730.579161,           C1,,,
o  3h-ptbu3-19-t3,-1478.787231,-1478.122276,0.53059,-1478.215386,0.0991,0.093991,-1478.314486,-1478.309377,           C1,,,
o  3h-ptbu3-20-ts-t3-t4,-1478.756286,-1478.100793,0.525634,-1478.190066,0.098015,0.092759,-1478.288082,-1478.282826,-1133.8,           C1,,
o  3h-ptbu3-21-t4,-1478.793275,-1478.128838,0.531152,-1478.221369,0.09863,0.092632,-1478.319999,-1478.314001,           C1,,,
o  3h-ptbu3-22-c5,-1731.120545,-1730.194935,0.580344,-1730.491529,0.11577,0.10855,-1730.607299,-1730.600079,           C1,,,
o  3h-ptbu3-23-ts-c5-c6,-1731.056639,-1730.149778,0.57644,-1730.434085,0.108299,0.102844,-1730.542384,-1730.536929,-1009.53,           C1,,
o  3h-ptbu3-24-t5,-1731.073641,-1730.158907,0.578961,-1730.446623,0.114634,0.106712,-1730.561257,-1730.553335,           C1,,,
o  3h-ptbu3-25-ts-t5-t6,-1731.061253,-1730.152617,0.574955,-1730.439185,0.111713,0.104846,-1730.550898,-1730.544032,-846.66,           C1,,
o  3h-ptbu3-46-ub-ref,-2186.827475,-2186.01769,0.774524,-2185.992474,0.125973,0.119203,-2186.118447,-2186.111676,           C1,,,
o  3h-ptbu3-47-oacu-ref,-2796.893682,-2795.607683,0.922114,-2795.893882,0.162957,0.149266,-2796.056839,-2796.043148,           C2,,,
o  3h-ptbu3-48-c-ref,-1093.368994,-1092.95273,0.384134,-1092.954193,0.076,0.074075,-1093.030193,-1093.028268,           C1,,,
o  3h-ptbu3-49-t-ref,-1093.374865,-1092.965759,0.385939,-1092.958982,0.072719,0.071859,-1093.031701,-1093.030842,           C1,,,
o  3h-ptbu3-50-cl-ref,-1907.413892,-1906.614627,0.746127,-1906.613332,0.111911,0.106781,-1906.725243,-1906.720113,           C2,,,
o  3h-ptbu3-51-tl-ref,-1907.44962,-1906.650453,0.744311,-1906.650536,0.11421,0.107795,-1906.764746,-1906.758331,           Ci,,,
o  3h-ptbu3-52-cs-ref,-1400.724083,-1400.05605,0.506823,-1400.178971,0.091736,0.088493,-1400.270707,-1400.267465,           C1,,,
o  3h-ptbu3-53-ts-ref,-1400.733645,-1400.068229,0.506115,-1400.18917,0.092685,0.088206,-1400.281855,-1400.277376,           C1,,,
o  3h-ptbu3-54-cw-ref,-1169.769799,-1169.282105,0.410458,-1169.326935,0.077808,0.076538,-1169.404743,-1169.403472,           C1,,,
o  3h-ptbu3-55-tw-ref,-1169.769714,-1169.282067,0.410219,-1169.326987,0.078166,0.076779,-1169.405153,-1169.403766,           C1,,,
o  3h-ptbu3-56-oh-ref,-1169.242118,-1168.718118,0.396928,-1168.812859,0.078484,0.076383,-1168.891344,-1168.889243,           C1,,,
o  3h-ptbu3-57-koh-ref,-1768.908244,-1768.375988,0.399605,-1768.474027,0.085054,0.081512,-1768.559081,-1768.555538,           C1,,,
o  3h-ptbu3-58-c2alt,-1654.740853,-1653.897721,0.555503,-1654.140355,0.108298,0.101265,-1654.248653,-1654.24162,           C1,,,
o  3h-ptbu3-85-c2dim,-2804.91261,-2803.751127,1.016494,-2803.819932,0.158813,0.147031,-2803.978746,-2803.966964,           C2,,,
o  3h-ptbu3-86-c2-naphboh2,-2216.048304,-2214.784669,0.724858,-2215.264331,0.138674,0.127604,-2215.403004,-2215.391935,           C1,,,
o  3h-ptbu3-87-ts-c2-naphboh2-hc1,-2216.036722,-2214.771215,0.725092,-2215.253251,0.137955,0.126198,-2215.391205,-2215.379449,-100.8,           C1,,
o  3h-ptbu3-88-hc1-boh3,-2216.064014,-2214.800085,0.727572,-2215.277924,0.137128,0.126364,-2215.415052,-2215.404288,           C1,,,
o  3h-ptbu3-89-hc1,-1963.751797,-1962.735025,0.676641,-1963.022821,0.122493,0.11442,-1963.145313,-1963.137241,           C1,,,
o  3h-ptbu3-90-ts-hc1-hc2,-1963.741165,-1962.720792,0.675371,-1963.013884,0.120042,0.113563,-1963.133926,-1963.127447,-69.4,           C1,,
o  3h-ptbu3-91-hc2,-1963.749395,-1962.729325,0.676144,-1963.020666,0.12198,0.115123,-1963.142646,-1963.135789,           C1,,,
o  3h-ptbu3-92-ts-hc2-hc3,-1963.730164,-1962.713453,0.674236,-1963.00335,0.12332,0.115144,-1963.12667,-1963.118494,-207.13,           C1,,
